No.,Channel Name,Receive Frequency,Transmit Frequency,Channel Type,Transmit Power,Band Width,CTCSS/DCS Decode,CTCSS/DCS Encode,Contact,Contact Call Type,Contact TG/DMR ID,Radio ID,Busy Lock/TX Permit,Squelch Mode,Optional Signal,DTMF ID,2Tone ID,5Tone ID,PTT ID,Color Code,Slot,Scan List,Receive Group List,PTT Prohibit,Reverse,Simplex TDMA,Slot Suit,AES Digital Encryption,Digital Encryption,Call Confirmation,Talk Around(Simplex),Work Alone,Custom CTCSS,2TONE Decode,Ranging,Through Mode,APRS RX,Analog APRS PTT Mode,Digital APRS PTT Mode,APRS Report Type,Digital APRS Report Channel,Correct Frequency[Hz],SMS Confirmation,Exclude channel from roaming,DMR MODE,DataACK Disable,R5toneBot,R5ToneEot
1703,Mountain West,449.425,444.425,D-Digital,High,12.5K,Off,Off,Mountain West,Group Call,31062,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1704,WW,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 1,Group Call,1,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1705,WW Eng,449.425,444.425,D-Digital,High,12.5K,Off,Off,WS WW Eng,Group Call,13,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1706,SW,449.425,444.425,D-Digital,High,12.5K,Off,Off,Southwest,Group Call,3176,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1707,Calif,449.425,444.425,D-Digital,High,12.5K,Off,Off,California,Group Call,3106,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1708,Cal TAC,449.425,444.425,D-Digital,High,12.5K,Off,Off,WS Cal TAC,Group Call,3107,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1709,Nevada,449.425,444.425,D-Digital,High,12.5K,Off,Off,Nevada,Group Call,3132,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1710,SNARS,449.425,444.425,D-Digital,High,12.5K,Off,Off,WS SNARS,Group Call,31328,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1711,Las Vegas,449.425,444.425,D-Digital,High,12.5K,Off,Off,Las Vegas,Group Call,31327,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1712,Mountain,449.425,444.425,D-Digital,High,12.5K,Off,Off,Mountain,Group Call,3177,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1713,TAC-310 NO CALL,449.425,444.425,D-Digital,High,12.5K,Off,Off,TAC 310 NO CALL,Group Call,310,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1784,Open 1,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1785,Open 2,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1786,Open 3,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1787,Open 4,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1788,Open 5,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1789,Open 6,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1790,Open 7,449.425,444.425,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1799,Disconnect,449.425,444.425,D-Digital,High,12.5K,Off,Off,Disconnect,Group Call,4000,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1800,_WS VEGAS-POTOSI,448.275,443.275,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,On,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1801,Local,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1802,Cactus,448.275,443.275,D-Digital,High,12.5K,Off,Off,WS Cactus,Group Call,3185,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1803,Mountain West,448.275,443.275,D-Digital,High,12.5K,Off,Off,Mountain West,Group Call,31062,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1804,WW,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 1,Group Call,1,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1805,WW Eng,448.275,443.275,D-Digital,High,12.5K,Off,Off,WS WW Eng,Group Call,13,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1806,SW,448.275,443.275,D-Digital,High,12.5K,Off,Off,Southwest,Group Call,3176,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1807,Calif,448.275,443.275,D-Digital,High,12.5K,Off,Off,California,Group Call,3106,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1808,Cal TAC,448.275,443.275,D-Digital,High,12.5K,Off,Off,WS Cal TAC,Group Call,3107,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1809,Nevada,448.275,443.275,D-Digital,High,12.5K,Off,Off,Nevada,Group Call,3132,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1810,SNARS,448.275,443.275,D-Digital,High,12.5K,Off,Off,WS SNARS,Group Call,31328,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1811,Las Vegas,448.275,443.275,D-Digital,High,12.5K,Off,Off,Las Vegas,Group Call,31327,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1812,Mountain,448.275,443.275,D-Digital,High,12.5K,Off,Off,Mountain,Group Call,3177,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1813,TAC-310 NO CALL,448.275,443.275,D-Digital,High,12.5K,Off,Off,TAC 310 NO CALL,Group Call,310,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1884,Open 1,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1885,Open 2,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1886,Open 3,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1887,Open 4,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1888,Open 5,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1889,Open 6,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1890,Open 7,448.275,443.275,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1899,Disconnect,448.275,443.275,D-Digital,High,12.5K,Off,Off,Disconnect,Group Call,4000,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1900,_WS VEGAS-ANGELS,448.925,443.925,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,2,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,On,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1901,Local,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1902,Cactus,448.925,443.925,D-Digital,High,12.5K,Off,Off,WS Cactus,Group Call,3185,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1903,Mountain West,448.925,443.925,D-Digital,High,12.5K,Off,Off,Mountain West,Group Call,31062,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1904,WW,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 1,Group Call,1,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1905,WW Eng,448.925,443.925,D-Digital,High,12.5K,Off,Off,WS WW Eng,Group Call,13,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1906,SW,448.925,443.925,D-Digital,High,12.5K,Off,Off,Southwest,Group Call,3176,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1907,Calif,448.925,443.925,D-Digital,High,12.5K,Off,Off,California,Group Call,3106,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1908,Cal TAC,448.925,443.925,D-Digital,High,12.5K,Off,Off,WS Cal TAC,Group Call,3107,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1909,Nevada,448.925,443.925,D-Digital,High,12.5K,Off,Off,Nevada,Group Call,3132,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1910,SNARS,448.925,443.925,D-Digital,High,12.5K,Off,Off,WS SNARS,Group Call,31328,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1911,Las Vegas,448.925,443.925,D-Digital,High,12.5K,Off,Off,Las Vegas,Group Call,31327,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1912,Mountain,448.925,443.925,D-Digital,High,12.5K,Off,Off,Mountain,Group Call,3177,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1913,TAC-310 NO CALL,448.925,443.925,D-Digital,High,12.5K,Off,Off,TAC 310 NO CALL,Group Call,310,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1984,Open 1,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1985,Open 2,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1986,Open 3,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1987,Open 4,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1988,Open 5,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1989,Open 6,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1990,Open 7,448.925,443.925,D-Digital,High,12.5K,Off,Off,Local 2,Group Call,2,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
1999,Disconnect,448.925,443.925,D-Digital,High,12.5K,Off,Off,Disconnect,Group Call,4000,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,15,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
2950,_OPEN ZONE,447.05,444.8,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,On,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
2951,Open 1,447.05,442.05,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
2952,Open 2,447.05,442.05,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
2953,Open 3,447.05,442.05,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
2954,Open 4,447.05,442.05,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,1,0,0,0
3000,_ANALOG,449.8,444.8,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Different Color Code,Carrier,Off,1,1,1,Off,1,2,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,0,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
4001,Channel VFO A,440,440,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
4002,Channel VFO B,155,155,D-Digital,High,12.5K,Off,Off,Utah,Group Call,3149,DMR-UTAH,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,Off,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
